avea	avea	Vmii3s
încredere	încredere	Ncfsrn
,	,	Zc
cu	cu	Spsa
toate	tot	Pi3fpr
astea	acesta	Pd3fpr
,	,	Zc
în	în	Spsa
ei	el	Pp3mpr--------s
,	,	Zc
pentru	pentru	Spsa
că	că	Csssp
în	în	Spsa
filozofia	filozofie	Ncfsry
lui	lui	Tf-so
copiii	copil	Ncmpry
prin	prin	Spsa
legea	lege	Ncfsry
naturii	natură	Ncfsoy
înlătură	înlătura	Vmip3
pe	pe	Spsa
bătrâni	bătrân	Ncmp-n
.	.	Zp

Vorbele	vorbă	Ncfpry
lui	lui	Tf-so
Pomponescu	Pomponescu	Np
n-	nu	Qz-y
aveau	avea	Vmii3p
în	în	Spsa
strictul	strict	Afpmsry
lor	lui	Ds3---p
înțeles	înțeles	Ncms-n
noțional	noțional	Afpms-n
nici	nici	Rz
o	un	Tifsr
nuanță	nuanță	Ncfsrn
imperativă	imperativ	Afpfsrn
,	,	Zc
nefiind	fi	Vag
obiceiul	obicei	Ncmsry
ministeriabilului	ministeriabil	Ncmsoy
de	de	Spsa
a	a	Qn
comite	comite	Vmnp
inconveniențe	inconveniență	Ncfp-n
sociale	social	Afpfp-n
.	.	Zp

În	în	Spsa
repriza	repriză	Ncfsry
a	al	Tsfs
doua	doi	Mofs-l
,	,	Zc
Ghiță	Ghiță	Np
a	avea	Va--3s
apărut	apărea	Vmp--sm
pe	pe	Spsa
teren	teren	Ncms-n
în	în	Spsa
fruntea	frunte	Ncfsry
echipei	echipă	Ncfsoy
lăzăriste	lăzărist	Afpfson
,	,	Zc
care	care	Pw3--r
radia	radia	Vmii3s
de	de	Spsa
mulțumire	mulțumire	Ncfsrn
și	și	Crssp
încredere	încredere	Ncfsrn
.	.	Zp

Repede	repede	Rgp
,	,	Zc
mai	mai	Rp
bău	bea	Vmis3s
până	până	Csssp
aproape	aproape	Rgp
de	de	Spsa
fundul	fund	Ncmsry
paharului	pahar	Ncmsoy
,	,	Zc
lăsând	lăsa	Vmg
așa	așa	Rgp
,	,	Zc
ca	ca	Rc
de	de	Spsa
un	un	Timsr
deget	deget	Ncms-n
.	.	Zp

Adevăratul	adevărat	Afpmsry
vinovat	vinovat	Ncms-n
n-	nu	Qz-y
a	avea	Va--3s
scos	scoate	Vmp--sm
o	un	Tifsr
vorbă	vorbă	Ncfsrn
și	și	Crssp
astfel	astfel	Rgp
Gavrilcea	Gavrilcea	Np
a	avea	Va--3s
fost	fi	Vap--sm
condamnat	condamna	Vmp--sm
la	la	Spsa
o	unu	Mcfsrl
lună	lună	Ncfsrn
închisoare	închisoare	Ncfsrn
.	.	Zp

Chiar	chiar	Rgp
și	și	Crssp
cei	acela	Pd3mpr
care	care	Pw3--r
n-	nu	Qz-y
aveau	avea	Vmii3p
ce	ce	Pw3--r
cere	cere	Vmip3s
inventau	inventa	Vmii3p
ceva	ceva	Pi3-sr
pentru	pentru	Spsa
a	a	Qn
-și	sine	Px3--d--y-----w
produce	produce	Vmnp
o	un	Tifsr
emoție	emoție	Ncfsrn
și	și	Crssp
o	un	Tifsr
speranță	speranță	Ncfsrn
,	,	Zc
într-	întru	Spsay
atât	atât	Rgp
parcă	parcă	Rgp
Gaittany	Gaittany	Np
invita	invita	Vmii3s
la	la	Spsa
o	un	Tifsr
încercare	încercare	Ncfsrn
.	.	Zp

Peste	peste	Spsa
o	unu	Mcfsrl
lună	lună	Ncfsrn
urma	urma	Vmii3s
să	să	Qs
se	sine	Px3--a--------w
sărbătorească	sărbători	Vmsp3
65	65	Mc-s-d
de	de	Spsa
ani	an	Ncmp-n
de	de	Spsa
la	la	Spsa
înființarea	înființare	Ncfsry
liceului	liceu	Ncmsoy
,	,	Zc
și	și	Crssp
Barbă	barbă	Ncfsrn
plănuise	plănui	Vmil3s
o	un	Tifsr
serbare	serbare	Ncfsrn
impresionantă	impresionant	Afpfsrn
.	.	Zp

În	în	Spsa
sfârșit	sfârșit	Ncms-n
,	,	Zc
după	după	Spsa
multe	mult	Pi3fpr
și	și	Crssp
interminabile	interminabil	Afpfp-n
consfătuiri	consfătuire	Ncfp-n
,	,	Zc
zeii	zeu	Ncmpry
didactici	didactic	Afpmp-n
,	,	Zc
specialiști	specialist	Ncmp-n
în	în	Spsa
"	"	Z1q
materie	materie	Ncfsrn
"	"	Z1q
,	,	Zc
au	avea	Va--3p
ales	alege	Vmp--sm
"	"	Z1q
Prometeu	Prometeu	Np
"	"	Z1q
de	de	Spsa
Victor	Victor	Np
Eftimiu	Eftimiu	Np
.	.	Zp

Ceea	acela	Pd3fsr
ce	ce	Pw3--r
este	fi	Vaip3s
important	important	Rgp
în	în	Spsa
teoria	teorie	Ncfsry
culturilor	cultură	Ncfpoy
consistă	consista	Vmip3
în	în	Spsa
a	a	Qn
cunoaște	cunoaște	Vmnp
dacă	dacă	Csssp
afirmarea	afirmare	Ncfsry
uneia	unul	Pi3fso
este	fi	Vaip3s
numai	numai	Rgp
un	un	Timsr
episod	episod	Ncms-n
nerelevator	nerelevator	Afpms-n
sau	sau	Ccssp
dacă	dacă	Csssp
,	,	Zc
dimpotrivă	dimpotrivă	Rgp
,	,	Zc
este	fi	Vaip3s
o	un	Tifsr
destinație	destinație	Ncfsrn
esențială	esențial	Afpfsrn
.	.	Zp

Am	avea	Va--1
citit	citi	Vmp--sm
-o	el	Pp3fsa--y-----w
foarte	foarte	Rp
emoționat	emoționat	Afpms-n
și	și	Crssp
,	,	Zc
la	la	Spsa
unele	unul	Pi3fpr
pasagii	pasagiu	Ncmp-n
,	,	Zc
mi-	eu	Pp1-sd--y-----w
au	avea	Va--3p
tremurat	tremura	Vmp--sm
lacrimi	lacrimă	Ncfp-n
pe	pe	Spsa
gene	geană	Ncfp-n
.	.	Zp

La	la	Spsa
intrarea	intrare	Ncfsry
noastră	meu	Ds1fsrp
,	,	Zc
însă	însă	Ccssp
,	,	Zc
ciudat	ciudat	Rgp
,	,	Zc
toți	tot	Pi3mpr
își	sine	Px3--d--------w
părăsesc	părăsi	Vmip3p
ocupațiile	ocupație	Ncfpry
și	și	Crssp
încep	începe	Vmip3p
să	să	Qs
ne	eu	Pp1-pa--------w
privească	privi	Vmsp3
plini	plin	Afpmp-n
de	de	Spsa
curiozitate	curiozitate	Ncfsrn
.	.	Zp

Ni	eu	Pp1-pd--------w
se	sine	Px3--a--------w
adusese	aduce	Vmil3s
o	un	Tifsr
sticlă	sticlă	Ncfsrn
cu	cu	Spsa
vreo	vreun	Di3fsr---e
două-trei	doi-trei	Mc-p-l
lipitori	lipitoare	Ncfp-n
,	,	Zc
care	care	Pw3--r
se	sine	Px3--a--------w
mișcau	mișca	Vmii3p
tot	tot	Di3msr
timpul	timp	Ncmsry
încoace	încoace	Rgp
și	și	Crssp
încolo	încolo	Rgp
sâcâite	sâcâi	Vmp--pf
cu	cu	Spsa
creionul	creion	Ncmsry
de	de	Spsa
băieții	băiat	Ncmpry
curioși	curios	Afpmp-n
.	.	Zp

Și	și	Crssp
cum	cum	Rw
astăzi	astăzi	Rgp
Dragu	Dragu	Np
lipsea	lipsi	Vmii3s
,	,	Zc
ne-	eu	Pp1-pa--y-----w
am	avea	Va--1
hotărât	hotărî	Vmp--sm
să	să	Qs
-i	el	Pp3-sd--y-----w
facem	face	Vmip1p
o	un	Tifsr
figură	figură	Ncfsrn
,	,	Zc
care	care	Pw3--r
i-	el	Pp3-sd--y-----w
a	avea	Va--3s
plăcut	plăcea	Vmp--sm
și	și	Crssp
lui	lui	Tf-so
când	când	Rw
i	el	Pp3-sd--------w
s-	sine	Px3--a--y-----w
a	avea	Va--3s
povestit	povesti	Vmp--sm
a	al	Tsfs
doua	doi	Mofs-l
zi	zi	Ncfsrn
.	.	Zp

Mingea	minge	Ncfsry
o	el	Pp3fsa--------w
arunca	arunca	Vmii3s
Matei	Matei	Np
,	,	Zc
care	care	Pw3--r
-și	sine	Px3--d--y-----w
făcuse	face	Vmil3s
socoteala	socoteală	Ncfsry
să	să	Qs
tragă	trage	Vmsp3
în	în	Spsa
Moscu	Moscu	Np
,	,	Zc
când	când	Rw
o	o	Qf
încerca	încerca	Vmnp
să	să	Qs
fugă	fugi	Vmsp3
.	.	Zp

După	după	Spsa
asta	acesta	Pd3fsr
,	,	Zc
Moscu	Moscu	Np
,	,	Zc
care	care	Pw3--r
era	fi	Vmii3s
nepotul	nepot	Ncmsry
lui	lui	Ds3---s
Barbă	barbă	Ncfsrn
,	,	Zc
a	avea	Va--3s
făcut	face	Vmp--sm
rost	rost	Ncms-n
de	de	Spsa
un	un	Timsr
certificat	certificat	Ncms-n
medical	medical	Afpms-n
că	că	Csssp
suferă	suferi	Vmip3
de	de	Spsa
nu	nu	Qz
știu	ști	Vmip1s
ce	ce	Pw3--r
și	și	Crssp
a	avea	Va--3s
fost	fi	Vap--sm
scutit	scuti	Vmp--sm
de	de	Spsa
Gimnastică	gimnastică	Ncfsrn
.	.	Zp

Cei	cel	Tdmpr
trei	trei	Mc-p-l
înaintași	înaintaș	Ncmp-n
,	,	Zc
sărmanii	sărman	Ncmpry
,	,	Zc
se	sine	Px3--a--------w
vede	vedea	Vmip3s
că	că	Csssp
erau	fi	Vaii3p
la	la	Spsa
fel	fel	Ncms-n
de	de	Spsa
bine	bine	Rgp
pregătiți	pregătit	Afpmp-n
ca	ca	Rc
și	și	Crssp
mine	eu	Pp1-sa--------s
.	.	Zp

Știu	ști	Vmip1s
că	că	Csssp
noi	eu	Pp1-pr--------s
n-	nu	Qz-y
am	avea	Va--1
vorbit	vorbi	Vmp--sm
încă	încă	Rgp
despre	despre	Spsa
aceasta	acesta	Pd3fsr
,	,	Zc
dar	dar	Ccssp
din	din	Spsa
alți	alt	Di3mpr---e
ani	an	Ncmp-n
,	,	Zc
poate	poate	Rgp
alți	alt	Di3mpr---e
domni	domn	Ncmp-n
profesori	profesor	Ncmp-n
să	să	Qs
fi	fi	Vanp
amintit	aminti	Vmp--sm
.	.	Zp

nimeni	nimeni	Pz3-sr
n-	nu	Qz-y
a	avea	Va--3s
suflat	sufla	Vmp--sm
o	un	Tifsr
vorbă	vorbă	Ncfsrn
,	,	Zc
nici	nici	Rz
măcar	măcar	Rgp
nu	nu	Qz
s-	sine	Px3--a--y-----w
a	avea	Va--3s
povestit	povesti	Vmp--sm
întâmplarea	întâmplare	Ncfsry
celor	acela	Pd3-po
din	din	Spsa
alte	alt	Di3fpr---e
clase	clasă	Ncfp-n
.	.	Zp

acum	acum	Rgp
,	,	Zc
în	în	Spsa
timpul	timp	Ncmsry
liber	liber	Afpms-n
,	,	Zc
în	în	Spsa
loc	loc	Ncms-n
să	să	Qs
mă	eu	Pp1-sa--------w
plimb	plimba	Vmip1s
sau	sau	Ccssp
să	să	Qs
mă	eu	Pp1-sa--------w
duc	duce	Vmip1s
la	la	Spsa
vreun	vreun	Di3msr---e
spectacol	spectacol	Ncms-n
,	,	Zc
trebuia	trebui	Vmii3s
să	să	Qs
stau	sta	Vmii3p
cu	cu	Spsa
Ștefan	Ștefan	Np
Predescu	Predescu	Np
și	și	Crssp
să	să	Qs
-l	el	Pp3msa--y-----w
dăscălesc	dăscăli	Vmip3p
la	la	Spsa
Română	română	Ncfsrn
.	.	Zp

Spiritual	spiritual	Afpms-n
,	,	Zc
ironic	ironic	Rgp
,	,	Zc
dar	dar	Ccssp
foarte	foarte	Rp
binevoitor	binevoitor	Rgp
întotdeauna	întotdeauna	Rgp
,	,	Zc
căuta	căuta	Vmii3s
să	să	Qs
-și	sine	Px3--d--y-----w
ajute	ajuta	Vmsp3
elevii	elev	Ncmpry
să	să	Qs
obțină	obține	Vmsp3
note	notă	Ncfp-n
cât	cât	Rw
mai	mai	Rp
bune	bun	Afpfp-n
.	.	Zp

Un	un	Timsr
hohot	hohot	Ncms-n
nestăpânit	nestăpânit	Afpms-n
de	de	Spsa
râs	râs	Ncms-n
izbucni	izbucni	Vmis3s
în	în	Spsa
clasă	clasă	Ncfsrn
,	,	Zc
spre	spre	Spsa
consternarea	consternare	Ncfsry
lui	lui	Tf-so
Maximilian	Maximilian	Np
,	,	Zc
care	care	Pw3--r
era	fi	Vaii3s
convins	convinge	Vmp--sm
de	de	Spsa
justețea	justețe	Ncfsry
răspunsului	răspuns	Ncmsoy
său	său	Ds3ms-s
prompt	prompt	Afpms-n
.	.	Zp

Prin	prin	Spsa
clasa	clasă	Ncfsry
a	al	Tsfs
VIII	opt	Mo-s-r
-a	-a	Tffs-y
,	,	Zc
eram	fi	Vaii1
la	la	Spsa
mare	mare	Afp-s-n
preț	preț	Ncms-n
din	din	Spsa
punct	punct	Ncms-n
de	de	Spsa
vedere	vedere	Ncfsrn
poetic	poetic	Afpms-n
,	,	Zc
dar	dar	Ccssp
de	de	Spsa
această	acest	Dd3fsr---e
prețuire	prețuire	Ncfsrn
mă	eu	Pp1-sa--------w
bucuram	bucura	Vmii1
,	,	Zc
din	din	Spsa
nefericire	nefericire	Ncfsrn
,	,	Zc
numai	numai	Rgp
din	din	Spsa
partea	parte	Ncfsry
colegilor	coleg	Ncmpoy
mei	meu	Ds1mp-s
.	.	Zp

Dar	dar	Ccssp
odată	odată	Rgp
cu	cu	Spsa
apariția	apariție	Ncfsry
cărții	carte	Ncfsoy
mele	meu	Ds1fsos
de	de	Spsa
basme	basm	Ncfp-n
,	,	Zc
am	avea	Va--1
început	începe	Vmp--sm
să	să	Qs
mă	eu	Pp1-sa--------w
bucur	bucura	Vmip1s
de	de	Spsa
o	un	Tifsr
mare	mare	Afp-s-n
stimă	stimă	Ncfsrn
literară	literar	Afpfsrn
în	în	Spsa
fața	față	Ncfsry
colegilor	coleg	Ncmpoy
mei	meu	Ds1mp-s
.	.	Zp

O	o	Qf
fi	fi	Vanp
"	"	Z1q
simpatie	simpatie	Ncfsrn
"	"	Z1q
de	de	Spsa
genul	gen	Ncmsry
feminin	feminin	Afpms-n
,	,	Zc
dar	dar	Ccssp
se	sine	Px3--a--------w
folosește	folosi	Vmip3s
și	și	Crssp
la	la	Spsa
masculin	masculin	Ncms-n
tot	tot	Rgp
așa	așa	Rgp
.	.	Zp

Nici	nici	Rz
n-	nu	Qz-y
apucai	apuca	Vmis1s
să	să	Qs
-ncep	începe	Vmip1s----y
să	să	Qs
mă	eu	Pp1-sa--------w
gândesc	gândi	Vmip3p
bine	bine	Rgp
la	la	Spsa
cuvintele	cuvânt	Ncfpry
meșteșugite	meșteșugit	Afpfp-n
pe	pe	Spsa
care	care	Pw3--r
să	să	Qs
le	el	Pp3fpa--------w
-mbin	îmbina	Vmip1s----y
întru	întru	Spsa
împăcăciunea	împăcăciune	Ncfsry
celor	cel	Td-po
doi	doi	Mcmp-l
îndrăgostiți	îndrăgostit	Ncmp-n
,	,	Zc
că	că	Csssp
pică	pica	Vmis3s
altul	altul	Pi3msr
.	.	Zp

"	"	Z1q
Vine	veni	Vmip3s
să	să	Qs
-și	sine	Px3--d--y-----w
cumpere	cumpăra	Vmsp3
un	un	Timsr
dicționar	dicționar	Ncms-n
român-latin	român-latin	Afpms-n
,	,	Zc
și	și	Crssp
pleacă	pleca	Vmip3
,	,	Zc
nu	nu	Qz
poate	putea	Vmip3s
să	să	Qs
stea	sta	Vmsp3
mult	mult	Rgp
.	.	Zp

După	după	Spsa
ce	ce	Pw3--r
-mi	eu	Pp1-sd--y-----w
trec	trece	Vmip3p
licența	licență	Ncfsry
,	,	Zc
prin	prin	Spsa
februarie	februarie	Ncm--n
1921	1921	Mc-s-d
,	,	Zc
comunic	comunica	Vmip1s
lui	el	Pp3mso--------s
G.	Gheorghe	Yn
Țițeica	Țițeica	Np
o	un	Tifsr
altă	alt	Di3fsr---e
încercare	încercare	Ncfsrn
,	,	Zc
de	de	Spsa
mai	mai	Rp
mare	mare	Afp-s-n
întindere	întindere	Ncfsrn
,	,	Zc
asupra	asupra	Spsg
naturii	natură	Ncfsoy
căreia	care	Pw3fso
el	el	Pp3msr--------s
a	avea	Va--3s
putut	putea	Vmp--sm
să	să	Qs
se	sine	Px3--a--------w
înșele	înșela	Vmsp3
.	.	Zp

Dar	dar	Ccssp
pe	pe	Spsa
Jacobi	Jacobi	Np
a	avea	Va--3s
refuzat	refuza	Vmp--sm
să	să	Qs
-l	el	Pp3msa--y-----w
vadă	vedea	Vmsp3
și	și	Crssp
a	avea	Va--3s
descurajat	descuraja	Vmp--sm
,	,	Zc
prin	prin	Spsa
faima	faimă	Ncfsry
sa	său	Ds3fsrs
de	de	Spsa
om	om	Ncms-n
inaccesibil	inaccesibil	Afpms-n
,	,	Zc
pe	pe	Spsa
Abel	Abel	Np
să	să	Qs
treacă	trece	Vmsp3
prin	prin	Spsa
Göttingen	Göttingen	Np
la	la	Spsa
întoarcerea	întoarcere	Ncfsry
lui	lui	Ds3---s
din	din	Spsa
Paris	Paris	Np
.	.	Zp

Nu	nu	Qz
trebuie	trebui	Vmip3
împins	împinge	Vmp--sm
însă	însă	Ccssp
fetișismul	fetișism	Ncmsry
până	până	Csssp
la	la	Spsa
a	a	Qn
-i	el	Pp3-sd--y-----w
atribui	atribui	Vmnp
paternitatea	paternitate	Ncfsry
unor	un	Ti-po
lucruri	lucru	Ncfp-n
pe	pe	Spsa
care	care	Pw3--r
le-	el	Pp3fpa--y-----w
a	avea	Va--3s
numit	numi	Vmp--sm
,	,	Zc
fără	fără	Spsa
îndoială	îndoială	Ncfsrn
,	,	Zc
el	el	Pp3msr--------s
cel	cel	Tdmsr
dintâi	dintâi	Mo---l
,	,	Zc
despre	despre	Spsa
care	care	Pw3--r
nu	nu	Qz
a	avea	Va--3s
avut	avea	Vmp--sm
nici	nici	Rz
o	un	Tifsr
noțiune	noțiune	Ncfsrn
clară	clar	Afpfsrn
.	.	Zp

Eminescu	Eminescu	Np
este	fi	Vaip3s
astfel	astfel	Rgp
cunoscut	cunoaște	Vmp--sm
mai	mai	Rp
mult	mult	Rgp
din	din	Spsa
romanțe	romanță	Ncfp-n
și	și	Crssp
din	din	Spsa
partea	parte	Ncfsry
epică	epic	Afpfsrn
a	al	Tsfs
Scrisorilor	scrisoare	Ncfpoy
,	,	Zc
Blaga	blagă	Ncfsry
din	din	Spsa
postume	postumă	Ncfp-n
,	,	Zc
Arghezi	Arghezi	Np
și	și	Crssp
Bacovia	Bacovia	Np
din	din	Spsa
câteva	câtva	Di3fpr
piese	piesă	Ncfp-n
antologice	antologic	Afpfp-n
asupra	asupra	Spsg
cărora	care	Pw3-po
se	sine	Px3--a--------w
poate	putea	Vmip3s
aplica	aplica	Vmnp
o	un	Tifsr
analiză	analiză	Ncfsrn
mai	mai	Rp
epică	epic	Afpfsrn
.	.	Zp

Ion	Ion	Np
Barbu	Barbu	Np
a	avea	Va--3s
înlăturat	înlătura	Vmp--sm
însă	însă	Ccssp
mai	mai	Rp
mult	mult	Rgp
decât	decât	Rc
alți	alt	Di3mpr---e
poeți	poet	Ncmp-n
români	român	Afpmp-n
acțiunea	acțiune	Ncfsry
slăbiciunilor	slăbiciune	Ncfpoy
firești	firesc	Afp-p-n
,	,	Zc
trecând	trece	Vmg
până	până	Csssp
la	la	Spsa
urmă	urmă	Ncfsrn
,	,	Zc
decepționat	decepționat	Afpms-n
și	și	Crssp
învins	învins	Afpms-n
,	,	Zc
asemeni	asemeni	Rgp
lui	lui	Tf-so
Rimbaud	Rimbaud	Np
,	,	Zc
într-	întru	Spsay
o	un	Tifsr
altă	alt	Di3fsr---e
meserie	meserie	Ncfsrn
.	.	Zp

Consecvența	consecvență	Ncfsry
sa	său	Ds3fsrs
constă	consta	Vmip3
,	,	Zc
cum	cum	Rw
am	avea	Va--1
mai	mai	Rp
spus	spune	Vmp--sm
,	,	Zc
în	în	Spsa
tăria	tărie	Ncfsry
de	de	Spsa
a	a	Qn
refuza	refuza	Vmnp
stagnarea	stagnare	Ncfsry
și	și	Crssp
o	un	Tifsr
anumită	anumit	Di3fsr
poezie	poezie	Ncfsrn
în	în	Spsa
act	act	Ncms-n
,	,	Zc
oricât	oricât	Rgp
de	de	Spsa
mult	mult	Rgp
s-	sine	Px3--a--y-----w
ar	avea	Va--3
apropia	apropia	Vmnp
aceasta	acesta	Pd3fsr
de	de	Spsa
stadiul	stadiu	Ncmsry
virtual	virtual	Afpms-n
.	.	Zp

orografia	orografie	Ncfsry
,	,	Zc
clima	climă	Ncfsry
,	,	Zc
hidrologia	hidrologie	Ncfsry
,	,	Zc
vegetația	vegetație	Ncfsry
naturală	natural	Afpfsrn
,	,	Zc
tipul	tip	Ncmsry
de	de	Spsa
sol	sol	Ncms-n
sunt	fi	Vaip3p
dispuse	dispune	Vmp--pf
concentric	concentric	Rgp
și	și	Crssp
zonate	zona	Vmp--pf
în	în	Spsa
trepte	treaptă	Ncfp-n
de	de	Spsa
mărime	mărime	Ncfsrn
sau	sau	Ccssp
de	de	Spsa
calitate	calitate	Ncfsrn
în	în	Spsa
jurul	jur	Ncmsry
acestui	acest	Dd3mso---e
castel	castel	Ncms-n
de	de	Spsa
ape	apă	Ncfp-n
,	,	Zc
format	forma	Vmp--sm
de	de	Spsa
Carpații	Carpați	Npmpry
României	România	Npfsoy
.	.	Zp

O	un	Tifsr
lucrare	lucrare	Ncfsrn
hidrotehnică	hidrotehnic	Afpfsrn
ingenioasă	ingenios	Afpfsrn
,	,	Zc
funcționând	funcționa	Vmg
fără	fără	Spsa
greș	greș	Ncms-n
de	de	Spsa
peste	peste	Spsa
două	doi	Mcfp-l
secole	secol	Ncfp-n
,	,	Zc
este	fi	Vaip3s
conexiunea	conexiune	Ncfsry
Timiș	Timiș	Np
-	-	Zd
Bega	Bega	Np
,	,	Zc
realizată	realiza	Vmp--sf
între	între	Spsa
1758-1760	1758-1760	Mc-p-d
,	,	Zc
de	de	Spsa
către	către	Spsa
inginerul	inginer	Ncmsry
olandez	olandez	Afpms-n
Framaut	Framaut	Np
,	,	Zc
pentru	pentru	Spsa
regimul	regim	Ncmsry
habsburgic	habsburgic	Afpms-n
.	.	Zp

Astăzi	astăzi	Rgp
pe	pe	Spsa
acest	acest	Dd3msr---e
grind	grind	Ncms-n
,	,	Zc
numit	numi	Vmp--sm
Caraorman	Caraorman	Np
,	,	Zc
o	un	Tifsr
pădure	pădure	Ncfsrn
rară	rar	Afpfsrn
de	de	Spsa
stejari	stejar	Ncmp-n
monumentali	monumental	Afpmp-n
se	sine	Px3--a--------w
luptă	lupta	Vmip3
să	să	Qs
supraviețuiască	supraviețui	Vmsp3
asaltului	asalt	Ncmsoy
nisipurilor	nisip	Ncfpoy
mobile	mobil	Afpfp-n
,	,	Zc
ce	ce	Pw3--r
iau	lua	Vmip3p
sub	sub	Spsa
lumina	lumină	Ncfsry
soarelui	soare	Ncmsoy
o	un	Tifsr
culoare	culoare	Ncfsrn
strălucitoare	strălucitor	Afpf--n
alb-roz	alb-roz	Afpms-n
.	.	Zp

Se	sine	Px3--a--------w
știe	ști	Vmip3s
că	că	Csssp
Banatul	Banat	Npmsry
Severinului	Severinului	Np
,	,	Zc
datând	data	Vmg
de	de	Spsa
la	la	Spsa
începutul	început	Ncmsry
secolului	secol	Ncmsoy
al	al	Tsms
XIII	treisprezece	Mo-s-r
-lea	-lea	Tfms-y
,	,	Zc
a	avea	Va--3s
devenit	deveni	Vmp--sm
feudă	feudă	Ncfsrn
a	al	Tsfs
Țării	țară	Ncfsoy
Românești	românesc	Afpfson
începând	începe	Vmg
cu	cu	Spsa
Basarab	Basarab	Np
I	unu	Mo-s-r
,	,	Zc
domnind	domni	Vmg
între	între	Spsa
1322	1322	Mc-s-d
și	și	Crssp
1352	1352	Mc-s-d
.	.	Zp

Uneori	uneori	Rgp
,	,	Zc
o	un	Tifsr
diaree	diaree	Ncfsrn
ușoară	ușor	Afpfsrn
poate	putea	Vmip3s
persista	persista	Vmnp
timp	timp	Ncms-n
de	de	Spsa
o	un	Tifsr
săptămână	săptămână	Ncfsrn
,	,	Zc
dar	dar	Ccssp
dacă	dacă	Csssp
fostul	fost	Afpmsry
holeric	holeric	Ncms-n
respectă	respecta	Vmip3
regimul	regim	Ncmsry
alimentar	alimentar	Afpms-n
potrivit	potrivit	Afpms-n
și	și	Crssp
nu	nu	Qz
face	face	Vmip3s
eforturi	efort	Ncfp-n
excesive	excesiv	Afpfp-n
,	,	Zc
el	el	Pp3msr--------s
își	sine	Px3--d--------w
va	vrea	Va--3s
recăpăta	recăpăta	Vmnp
sănătatea	sănătate	Ncfsry
.	.	Zp

Uneori	uneori	Rgp
,	,	Zc
infecția	infecție	Ncfsry
căpăta	căpăta	Vmii3s
o	un	Tifsr
mare	mare	Afp-s-n
extindere	extindere	Ncfsrn
și	și	Crssp
se	sine	Px3--a--------w
prezenta	prezenta	Vmii3s
sub	sub	Spsa
forme	formă	Ncfp-n
deosebit	deosebit	Rgp
de	de	Spsa
grave	grav	Afpfp-n
,	,	Zc
pentru	pentru	Spsa
ca	ca	Rc
,	,	Zc
foarte	foarte	Rp
curând	curând	Rgp
,	,	Zc
contaminarea	contaminare	Ncfsry
să	să	Qs
se	sine	Px3--a--------w
reducă	reduce	Vmsp3
simțitor	simțitor	Rgp
și	și	Crssp
fără	fără	Spsa
să	să	Qs
mai	mai	Rp
afecteze	afecta	Vmsp3
localitățile	localitate	Ncfpry
apropiate	apropiat	Afpfp-n
.	.	Zp

Relatările	relatare	Ncfpry
călătorilor	călător	Ncmpoy
europeni	european	Afpmp-n
care	care	Pw3--r
,	,	Zc
începând	începe	Vmg
cu	cu	Spsa
debarcarea	debarcare	Ncfsry
din	din	Spsa
1498	1498	Mc-s-d
a	al	Tsfs
lui	lui	Tf-so
Vasco	Vasco	Np
da	da	X
Gama	Gama	Np
pe	pe	Spsa
coasta	coastă	Ncfsry
Malabarului	Malabarului	Np
,	,	Zc
au	avea	Va--3p
cercetat	cerceta	Vmp--sm
Peninsula	peninsulă	Ncfsry
Indiană	indian	Afpfsrn
,	,	Zc
par	părea	Vmip3p
să	să	Qs
confirme	confirma	Vmsp3
prezența	prezență	Ncfsry
statornică	statornic	Afpfsrn
a	al	Tsfs
holerei	holeră	Ncfsoy
prin	prin	Spsa
aceste	acest	Dd3fpr---e
ținuturi	ținut	Ncfp-n
.	.	Zp

după	după	Spsa
informații	informație	Ncfp-n
primite	primi	Vmp--pf
de	de	Spsa
la	la	Spsa
doctorul	doctor	Ncmsry
Exarhu	Exarhu	Np
rezultă	rezulta	Vmip3
că	că	Csssp
molima	molimă	Ncfsry
slăbise	slăbi	Vmil3s
și	și	Crssp
la	la	Spsa
Vălenii	vălean	Ncmpry
de	de	Spsa
Munte	munte	Ncms-n
și	și	Crssp
în	în	Spsa
împrejurimi	împrejurime	Ncfp-n
,	,	Zc
dar	dar	Ccssp
că	că	Csssp
mai	mai	Rp
bântuia	bântui	Vmii3s
încă	încă	Rgp
la	la	Spsa
Ploiești	Ploiești	Np
,	,	Zc
Bucov	Bucov	Np
și	și	Crssp
alte	alt	Di3fpr---e
localități	localitate	Ncfp-n
din	din	Spsa
Muntenia	Muntenia	Np
.	.	Zp

Este	fi	Vaip3s
interesantă	interesant	Afpfsrn
incursiunea	incursiune	Ncfsry
de	de	Spsa
ordin	ordin	Ncms-n
istoric	istoric	Afpms-n
care	care	Pw3--r
se	sine	Px3--a--------w
face	face	Vmip3s
în	în	Spsa
partea	parte	Ncfsry
introductivă	introductiv	Afpfsrn
a	al	Tsfs
Îndreptarului	îndreptar	Ncmsoy
,	,	Zc
unde	unde	Rw
se	sine	Px3--a--------w
combăteau	combate	Vmii3p
părerile	părere	Ncfpry
greșite	greșit	Afpfp-n
ale	al	Tsfp
unor	un	Ti-po
medici	medic	Ncmp-n
englezi	englez	Afpmp-n
ce	ce	Pw3--r
contestau	contesta	Vmii3p
